Broker,Stock Symbol,Quantity,Amount,Average Rate
39,BPCL,791.0,399640.0,505.2338811630847
39,CBBL,625.0,1077780.0,1724.448
39,CBL,-280.0,-68080.0,243.14285714285714
39,CCBL,-459.0,-105606.7,230.07995642701525
39,CFCL,-30.0,-14625.0,487.5
39,CGH,30.0,46106.0,1536.8666666666666
39,CHCL,400.0,235301.5,588.25375
39,CHDC,-660.0,-574459.0,870.3924242424242
39,CHL,-36.0,-17934.5,498.18055555555554
39,CIT,-54.0,-180260.0,3338.1481481481483
39,CZBIL,-1200.0,-349830.0,291.525
39,DDBL,29.0,36919.9,1273.1000000000001
39,DHPL,-375.0,-123425.0,329.1333333333333
39,EBL,488.0,306159.0,627.375
39,EIC,-677.0,-479139.2,707.7388478581979
39,FMDBL,200.0,180200.0,901.0
39,FOWAD,-225.0,-624860.0,2777.1555555555556
39,GBBL,129.0,77704.20000000001,602.3581395348838
39,GBIME,-1515.0,-565289.5,373.1283828382838
39,GBLBS,208.0,218072.0,1048.423076923077
39,GFCL,-1821.0,-1507519.7,827.8526633717737
39,GHL,-20.0,-7171.0,358.55
39,GIC,-20.0,-12230.0,611.5
39,GLBSL,-31.0,-42439.0,1369.0
39,GLH,240.0,115867.0,482.77916666666664
39,GLICL,-200.0,-116140.0,580.7
39,GMFIL,400.0,217000.0,542.5
39,GRDBL,-21.0,-8402.1,400.1
39,HDHPC,30.0,10148.0,338.26666666666665
39,HDL,35.0,241100.0,6888.571428571428
39,HGI,-317.0,-225070.0,710.0
39,HIDCL,5170.0,1601184.1999999993,309.70680851063815
39,HPPL,1130.0,556780.0,492.72566371681415
39,ICFC,-22165.0,-19637503.8,885.9690412812994
39,IGI,90.0,90630.0,1007.0
39,ILBS,14.0,23774.0,1698.142857142857
39,JBBL,837.0,479824.0,573.2664277180406
39,JBLB,40.0,182050.0,4551.25
39,JFL,680.0,497932.0,732.2529411764706
39,JLI,-50.0,-29604.0,592.08
39,JOSHI,-170.0,-59672.0,351.01176470588234
39,JSLBB,200.0,625400.0,3127.0
39,KBL,-2218.0,-574581.5,259.0538773669973
39,KEF,-500.0,-4750.0,9.5
39,KKHC,34.0,12228.0,359.6470588235294
39,KLBSL,50.0,71255.0,1425.1
39,KPCL,-10.0,-6250.0,625.0
39,KSBBL,1339.0,828665.0,618.8685586258401
39,LBBL,20802.0,13811437.5,663.9475771560427
39,LBL,-200.0,-64400.0,322.0
39,LGIL,-1610.0,-1161220.0,721.2546583850932
39,LICN,50.0,99470.0,1989.4
39,LLBS,998.0,1955947.3,1959.8670340681363
39,LUK,-9000.0,-89730.0,9.97
39,MBL,40.0,13305.0,332.625
39,MDB,535.0,342410.0,640.018691588785
39,MEGA,233.0,77030.29999999993,330.6021459227465
39,MEN,-10.0,-11710.0,1171.0
39,MERO,169.0,239420.0,1416.6863905325445
39,MFIL,510.0,535630.0,1050.2549019607843
39,MKJC,-180.0,-84300.0,468.3333333333333
39,MKLB,70.0,123472.0,1763.8857142857144
39,MLBBL,-395.0,-782075.0,1979.9367088607594
39,MLBL,-18448.0,-13852196.5,750.8779542497832
39,MLBS,0.0,-609.0,-inf
39,MLBSL,10.0,51030.0,5103.0
39,MMFDB,-11.0,-17589.0,1599.0
39,MNBBL,-3218.0,-2328865.8,723.699751398384
39,MSLB,15.0,28563.8,1904.2533333333333
39,NABIL,-820.0,-1279054.5,1559.8225609756098
39,NBB,-396.0,-128136.0,323.57575757575756
39,NBL,-2821.0,-1271316.0,450.6614675646934
39,NCCB,-650.0,-191050.0,293.9230769230769
39,NGPL,4927.0,3816231.8,774.5548609701643
39,NHDL,30.0,16520.0,550.6666666666666
39,NHPC,-3235.0,-1376675.2,425.55647604327663
39,NIBSF2,-500.0,-4800.0,9.6
39,NICA,-655.0,-541180.0,826.2290076335878
39,NICLBSL,115.0,136951.0,1190.878260869565
39,NIFRA,1841.0,655523.7,356.0693644758283
39,NIL,164.0,206052.3,1256.416463414634
39,NLBBL,-108.0,-152555.0,1412.5462962962963
39,NLG,300.0,276300.0,921.0
39,NLIC,1407.0,2274184.9,1616.336105188344
39,NLICL,24.0,23900.0,995.8333333333334
39,NMB,-52.0,-20313.70000000001,390.64807692307716
39,NMBMF,-27.0,-37125.0,1375.0
39,NMFBS,510.0,1712000.0,3356.8627450980393
39,NRIC,280.0,388510.0,1387.5357142857142
39,NRN,270.0,190725.0,706.3888888888889
39,NSLB,100.0,138500.0,1385.0
39,NTC,100.0,116300.0,1163.0
39,NUBL,100.0,152900.0,1529.0
39,OHL,-100.0,-51000.0,510.0
39,PCBL,911.0,427101.9,468.82755214050496
39,PFL,-200.0,-127200.0,636.0
39,PIC,120.0,125450.0,1045.4166666666667
39,PICL,-380.0,-267530.0,704.0263157894736
39,PLI,-60.0,-36100.0,601.6666666666666
39,PLIC,10.0,8900.0,890.0
39,PMHPL,1570.0,501098.0,319.1707006369427
39,PPCL,-100.0,-53210.0,532.1
39,PRIN,176.0,142830.0,811.5340909090909
39,PROFL,-340.0,-142547.0,419.25588235294117
39,PRVU,-702.0,-256130.0,364.8575498575499
39,PSF,-500.0,-4705.0,9.41
39,RADHI,35.0,23360.0,667.4285714285714
39,RBCL,15.0,282000.0,18800.0
39,RHPL,-189.0,-71426.5,377.9179894179894
39,RLFL,-3629.0,-2080211.0,573.2187930559382
39,RLI,-30.0,-15524.0,517.4666666666667
39,RMDC,-280.0,-424110.0,1514.6785714285713
39,RSDC,-6.0,-4881.0,813.5
39,RURU,130.0,135910.0,1045.4615384615386
39,SABSL,-2.0,-4040.0,2020.0
39,SADBL,200.0,75950.0,379.75
39,SAHAS,-322.0,-221798.0,688.8136645962733
39,SANIMA,-1203.0,-461568.80000000005,383.68146300914384
39,SAPDBL,1005.0,408816.4,406.7824875621891
39,SBCF,-500.0,-4680.0,9.36
39,SBI,-307.0,-107757.0,351.0
39,SBL,1805.0,899175.5,498.15817174515234
39,SDLBSL,20.0,26859.0,1342.95
39,SFCL,555.0,286720.0,516.6126126126126
39,SGI,190.0,114380.0,602.0
39,SHEL,-20.0,-8361.0,418.05
39,SHINE,1140.0,602580.0,528.578947368421
39,SHIVM,15.0,19906.5,1327.1
39,SHL,-100.0,-23040.0,230.4
39,SHPC,6725.0,2824500.0,420.0
39,SICL,-393.0,-685279.0,1743.7124681933842
39,SIFC,-1500.0,-787965.0,525.31
39,SINDU,-779.0,-349941.0,449.21822849807444
39,SJCL,-950.0,-358390.0,377.2526315789474
39,SKBBL,64.0,110080.0,1720.0
39,SLBBL,85.0,99620.0,1172.0
39,SLCF,-500.0,-4750.0,9.5
39,SLI,-580.0,-305271.0,526.3293103448276
39,SLICL,-99.0,-82140.0,829.6969696969697
39,SMB,20.0,46220.0,2311.0
39,SMFBS,0.0,0.0,
39,SMFDB,100.0,148590.0,1485.9
39,SPDL,500.0,244944.90000000002,489.88980000000004
39,SRBL,-300.0,-86975.0,289.9166666666667
39,SSHL,-590.0,-210530.0,356.8305084745763
39,STC,30.0,200350.0,6678.333333333333
39,SWBBL,12.0,18480.0,1540.0
39,UIC,3130.0,2230725.0,712.6916932907349
39,ULI,7560.0,4774289.0,631.519708994709
39,UMHL,-1970.0,-947731.0,481.08172588832485
39,UMRH,220.0,126523.0,575.1045454545455
39,UPCL,-60.0,-23972.5,399.5416666666667
39,UPPER,-352.0,-205173.0,582.8778409090909
39,VLBS,-22.0,-36410.0,1655.0
4,ADBL,187.0,94295.0,504.2513368983957
4,AHPC,-2768.0,-1349952.0,487.6994219653179
4,AIL,0.0,-19.0,-inf
4,AKJCL,-370.0,-121920.0,329.5135135135135
4,AKPL,3527.0,2177912.0,617.4970229656932
4,ALBSL,-50.0,-71988.8,1439.776
4,ALICL,500.0,637500.0,1275.0
4,API,6693.0,3434238.0999999996,513.1089347079037
4,BARUN,0.0,-400.0,-inf
4,BFC,650.0,353750.0,544.2307692307693
4,BOKL,3000.0,991505.0,330.50166666666667
4,BPCL,-300.0,-153920.0,513.0666666666667
4,CBBL,202.0,346952.0,1717.5841584158416
4,CBL,1002.0,244294.2,243.8065868263473
4,CCBL,-2137.0,-492839.0,230.6218998596163
4,CFCL,825.0,476995.0,578.1757575757575
4,CGH,-20.0,-30740.0,1537.0
4,CHCL,-200.0,-120000.0,600.0
4,CHDC,-40.0,-34850.0,871.25
4,CHL,97.0,48282.6,497.75876288659794
4,CIT,960.0,3195952.0,3329.116666666667
4,CLBSL,-70.0,-79422.0,1134.6
4,CZBIL,-314.0,-91585.0,291.671974522293
4,DDBL,-1000.0,-1275000.0,1275.0
4,DHPL,140.0,45605.0,325.75
4,EBL,103.0,64285.0,624.1262135922331
4,EIC,-300.0,-210335.4,701.1179999999999
4,EICPO,20.0,8441.0,422.05
4,FMDBL,-50.0,-46150.0,923.0
4,FOWAD,-30.0,-83740.0,2791.3333333333335
4,GBBL,1607.0,958896.0,596.6994399502178
4,GBIME,107.0,39546.4,369.592523364486
4,GBIMEP,10864.0,1759968.0,162.0
4,GFCL,-200.0,-162018.0,810.09
4,GHL,595.0,218284.5,366.86470588235295
4,GIC,-10.0,-6110.0,611.0
4,GILB,-30.0,-65800.0,2193.3333333333335
4,GIMES1,-7000.0,-146896.0,20.985142857142858
4,GLBSL,-10.0,-13800.0,1380.0
4,GLH,-50.0,-23850.0,477.0
4,GRDBL,400.0,163810.0,409.525
4,GUFL,50.0,42000.0,840.0
4,HDHPC,-460.0,-155287.0,337.5804347826087
4,HDL,1644.0,11417037.0,6944.669708029197
4,HGI,3063.0,2198991.5,717.920829252367
4,HIDCL,6755.0,2204075.4,326.2879940784604
4,HPPL,-310.0,-152401.0,491.6161290322581
4,HURJA,-40.0,-19146.0,478.65
4,ICFC,705.0,623430.4,884.2984397163121
4,ILBS,-30.0,-51610.0,1720.3333333333333
4,JBBL,-636.0,-376900.0,592.6100628930818
4,JBLB,-585.0,-2645426.0,4522.095726495727
4,JFL,-236.0,-181401.0,768.6483050847457
4,JLI,-483.0,-286134.3,592.4105590062112
4,JOSHI,-30.0,-10335.0,344.5
4,JSLBB,171.0,534260.0,3124.3274853801167
4,KBL,-1424.0,-366773.0,257.56530898876406
4,KEF,-3000.0,-28560.0,9.52
4,KKHC,0.0,8.0,inf
4,KMCDB,-20.0,-26610.0,1330.5
4,KPCL,100.0,62200.0,622.0
4,KRBL,570.0,265249.0,465.3491228070175
4,KSBBL,-2018.0,-1249168.8,619.0132804757186
4,LBBL,5062.0,3231931.0,638.469182141446
4,LBL,2360.0,745700.1,315.9746186440678
4,LEC,-141.0,-50123.100000000006,355.4829787234043
4,LEMF,-8060.0,-80922.4,10.04
4,LGIL,170.0,124679.0,733.4058823529411
4,LLBS,-13.0,-25220.0,1940.0
4,MBL,-2312.0,-740769.0,320.4018166089965
4,MDB,-790.0,-520421.0,658.7607594936709
4,MEGA,-1392.0,-468219.2,336.36436781609194
4,MEN,-200.0,-236990.0,1184.95
4,MFIL,-30.0,-32490.0,1083.0
4,MHNL,205.0,93295.5,455.1
4,MKJC,-10.0,-4480.0,448.0
4,MKLB,-10.0,-18300.0,1830.0
4,MLBBL,-10.0,-19900.0,1990.0
4,MLBL,10681.0,7947989.699999999,744.1241175919857
4,MLBSL,-142.0,-723570.0,5095.56338028169
4,MNBBL,55.0,33665.0,612.0909090909091
4,NABIL,-13.0,-30166.0,2320.4615384615386
4,NBB,128.0,42104.0,328.9375
4,NBL,-1182.0,-537458.0,454.7021996615905
4,NCCB,-205.0,-60345.0,294.3658536585366
4,NEF,-3414.0,-36484.8,10.686818980667839
4,NFS,140.0,82060.0,586.1428571428571
4,NGPL,220.0,168910.0,767.7727272727273
4,NHPC,60.0,25639.0,427.31666666666666
4,NIBLPF,-2475.0,-25987.5,10.5
4,NIBSF2,-23600.0,-222920.14,9.445768644067797
4,NICA,-119.0,-97468.40000000002,819.0621848739498
4,NICBF,33000.0,351316.0,10.645939393939393
4,NICGF,10000.0,115000.0,11.5
4,NICL,-40.0,-32700.0,817.5
4,NICLBSL,460.0,551715.0,1199.3804347826087
4,NIFRA,23.0,6859.0,298.2173913043478
4,NIL,-346.0,-436881.0,1262.6618497109826
4,NLIC,-1635.0,-2645108.9,1617.8036085626911
4,NLICL,280.0,276567.5,987.7410714285714
4,NMB,140.0,55470.0,396.2142857142857
4,NMB50,9700.0,115800.0,11.938144329896907
4,NMBHF1,-7816.0,-90437.56,11.57082395087001
4,NMFBS,130.0,438793.0,3375.3307692307694
4,NRIC,-10.0,-13860.0,1386.0
4,NRN,-30.0,-21220.0,707.3333333333334
4,NTC,30.0,35500.0,1183.3333333333333
4,OHL,-142.0,-70532.0,496.7042253521127
4,PCBL,-2180.0,-1021648.0,468.645871559633
4,PFL,-271.0,-171981.0,634.6162361623616
4,PICL,15.0,10590.0,706.0
4,PLI,-660.0,-398990.0,604.530303030303
4,PLIC,360.0,322361.6,895.4488888888889
4,PMHPL,-4845.0,-1552835.5,320.5026831785346
4,PPCL,-15.0,-7725.0,515.0
4,PRIN,-44.0,-35464.0,806.0
4,PROFL,-185.0,-79150.0,427.8378378378378
4,PRVU,-1852.0,-674110.0,363.9902807775378
4,RADHI,120.0,81200.0,676.6666666666666
4,RHPL,-1273.0,-482953.0,379.38177533385704
4,RLFL,2350.0,1338890.0,569.7404255319149
4,RLI,-1060.0,-547010.0,516.0471698113207
4,RMDC,30.0,45560.0,1518.6666666666667
4,RSDC,20.0,17440.0,872.0
4,RURU,-880.0,-913720.0,1038.3181818181818
4,SABSL,-25.0,-52070.0,2082.8
4,SADBL,444.0,180746.0,407.0855855855856
4,SAHAS,-970.0,-685957.0,707.1721649484537
4,SANIMA,-189.0,-73353.5,388.1137566137566
4,SAPDBL,28.0,11305.5,403.76785714285717
4,SBI,-50.0,-17600.0,352.0
4,SBL,5737.0,2842946.4,495.54582534425657
4,SDLBSL,77.0,100660.0,1307.2727272727273
4,SEF,4000.0,42650.0,10.6625
4,SFMF,20500.0,229114.0,11.17629268292683
4,SGI,-60.0,-36720.0,612.0
4,SHEL,-620.0,-262820.0,423.9032258064516
4,SHINE,3735.0,1973842.0,528.4717536813922
4,SHIVM,-110.0,-146401.0,1330.918181818182
4,SHL,1000.0,230000.0,230.0
4,SHPC,2395.0,1005762.0,419.94237995824636
4,SIC,-40.0,-52000.0,1300.0
4,SICL,-30.0,-52200.0,1740.0
4,SIFC,995.0,515410.0,518.0
4,SIGS2,1990.0,21293.0,10.7
4,SIL,-53.0,-50874.7,959.9
4,SINDU,-100.0,-44990.0,449.9
4,SJCL,-80.0,-30460.0,380.75
4,SKBBL,-130.0,-221500.0,1703.8461538461538
4,SLBBL,-50.0,-58650.0,1173.0
4,SLBSL,17.0,23919.0,1407.0
4,SLI,-3380.0,-1774607.0,525.0316568047338
4,SLICL,-480.0,-386263.0,804.7145833333333
4,SMB,-20.0,-46980.0,2349.0
4,SMFBS,-10.0,-26600.0,2660.0
4,SPDL,2104.0,1019926.0,484.7557034220532
4,SRBL,-1366.0,-394421.2,288.74172767203515
4,SSHL,130.0,49339.0,379.53076923076924
4,SWBBL,-300.0,-460500.0,1535.0
4,TPC,-40.0,-19332.0,483.3
4,ULI,-2740.0,-1752320.0,639.5328467153284
4,UMHL,5127.0,2453512.0,478.54729861517455
4,UMRH,-10.0,-6107.0,610.7
4,UNHPL,20.0,3987.0,199.35
4,UPCL,250.0,102300.0,409.2
4,UPPER,-59.0,-34945.5,592.2966101694915
4,VLBS,-26.0,-43225.0,1662.5
40,ADBL,425.0,215345.0,506.6941176470588
40,AHPC,2600.0,1274435.0,490.1673076923077
40,AIL,200.0,144040.0,720.2
40,AKJCL,-1061.0,-348406.0,328.3751178133836
40,AKPL,10.0,6190.0,619.0
40,API,4530.0,2315560.0,511.16114790286974
40,BFC,-90.0,-48800.0,542.2222222222222
40,BNT,130.0,1607914.0,12368.569230769232
40,BPCL,-26.0,-13156.0,506.0
40,CBBL,200.0,343900.0,1719.5
40,CCBL,1140.0,261580.0,229.4561403508772
40,CFCL,50.0,30103.5,602.07
40,CGH,-10.0,-15500.0,1550.0
40,CHCL,700.0,411440.0,587.7714285714286
40,CHDC,-20.0,-17380.0,869.0
40,CIT,86.0,283875.0,3300.8720930232557
40,CLBSL,-90.0,-102906.0,1143.4
40,CORBL,55.0,45655.0,830.0909090909091
40,DDBL,200.0,254350.0,1271.75
40,EBL,923.0,574387.8,622.3053087757313
40,EDBL,10.0,6350.0,635.0
40,EIC,-90.0,-65160.0,724.0
40,FMDBL,-25.0,-22850.0,914.0
40,GBBL,-298.0,-178740.0,599.7986577181208
40,GBLBS,105.0,109600.0,1043.8095238095239
40,GIC,160.0,99110.0,619.4375
40,GIMES1,500.0,10500.0,21.0
40,GLH,1170.0,562452.0,480.7282051282051
40,GLICL,350.0,199600.0,570.2857142857143
40,HDHPC,299.0,100684.0,336.73578595317724
40,HDL,40.0,275880.0,6897.0
40,HGI,-70.0,-50400.0,720.0
40,HIDCL,-16489.0,-5008398.6,303.74180362666016
40,ICFC,55.0,45105.5,820.1
40,IGI,10.0,10000.0,1000.0
40,JBBL,495.0,280985.5,567.6474747474748
40,JBLB,-10.0,-44860.0,4486.0
40,JFL,-300.0,-220240.0,734.1333333333333
40,JLI,30.0,17486.0,582.8666666666667
40,JOSHI,-10.0,-3470.0,347.0
40,JSLBB,10.0,31300.0,3130.0
40,KBL,-50.0,-12995.0,259.9
40,KPCL,-100.0,-63770.0,637.7
40,KSBBL,160.0,98413.0,615.08125
40,LBBL,-85.0,-49286.5,579.8411764705883
40,LBL,1230.0,385180.0,313.1544715447154
40,LLBS,265.0,511400.0,1929.811320754717
40,MBL,60.0,19320.0,322.0
40,MDB,140.0,85970.0,614.0714285714286
40,MEGA,276.0,92712.0,335.9130434782609
40,MFIL,720.0,756626.2,1050.8697222222222
40,MKJC,-30.0,-13581.0,452.7
40,MKLB,-10.0,-18170.0,1817.0
40,MLBL,-1761.0,-1334008.5,757.5289608177172
40,MLBS,10.0,10839.0,1083.9
40,MLBSL,-10.0,-50310.0,5031.0
40,MMFDB,0.0,0.0,
40,MNBBL,-2700.0,-1927197.2000000002,713.7767407407408
40,NABIL,1992.0,3089251.5,1550.8290662650602
40,NBB,-100.0,-33500.0,335.0
40,NBL,1702.0,765110.0,449.5358401880141
40,NCCB,-75.0,-21978.0,293.04
40,NFS,100.0,58700.0,587.0
40,NGPL,180.0,140070.0,778.1666666666666
40,NHPC,-5230.0,-2225301.0,425.48776290630974
40,NICA,180.0,148500.0,825.0
40,NICLBSL,-30.0,-36000.0,1200.0
40,NIFRA,130.0,46815.0,360.11538461538464
40,NIL,-128.0,-162028.0,1265.84375
40,NLIC,299.0,483410.0,1616.7558528428094
40,NLICL,50.0,50290.0,1005.8
40,NMB,500.0,197550.0,395.1
40,NMFBS,-8.0,-28300.0,3537.5
40,NRIC,110.0,152905.0,1390.0454545454545
40,NRN,0.0,-3800.0,-inf
40,NTC,-200.0,-235470.0,1177.35
40,PCBL,120.0,56325.0,469.375
40,PFL,-300.0,-189200.0,630.6666666666666
40,PIC,535.0,560178.0,1047.0616822429906
40,PICL,500.0,358500.0,717.0
40,PLI,-40.0,-24176.0,604.4
40,PMHPL,843.0,269008.0,319.1079478054567
40,PPCL,1400.0,714729.0,510.5207142857143
40,PROFL,-100.0,-42790.0,427.9
40,PRVU,-275.0,-101275.0,368.27272727272725
40,RADHI,110.0,73485.0,668.0454545454545
40,RBCLPO,70.0,957530.0,13679.0
40,RHPL,80.0,30500.0,381.25
40,RLFL,100.0,56400.0,564.0
40,RLI,2320.0,1208688.0,520.9862068965517
40,RMDC,730.0,1087040.0,1489.0958904109589
40,RSDC,100.0,85520.0,855.2
40,SABSL,500.0,1029230.0,2058.46
40,SAHAS,148.0,103368.79999999999,698.4378378378377
40,SANIMA,80.0,31000.0,387.5
40,SAPDBL,50.0,20650.0,413.0
40,SBL,560.0,277492.0,495.52142857142854
40,SGI,-10.0,-6100.0,610.0
40,SHEL,0.0,-760.0,-inf
40,SHINE,2124.0,1115562.0,525.2175141242938
40,SHIVM,-165.0,-218555.0,1324.5757575757575
40,SHL,2633.0,608583.0,231.13672616786934
40,SHPC,300.0,127180.0,423.93333333333334
40,SICL,70.0,121450.0,1735.0
40,SINDU,10.0,4510.0,451.0
40,SJCL,-100.0,-37700.0,377.0
40,SKBBL,0.0,0.0,
40,SLI,1210.0,635399.0,525.1231404958678
40,SPDL,-100.0,-49720.0,497.2
40,SRBL,1000.0,288450.0,288.45
40,SSHL,630.0,224100.0,355.7142857142857
40,SWBBL,200.0,305240.0,1526.2
40,ULI,860.0,552201.0,642.0941860465116
40,UMHL,1000.0,482000.0,482.0
40,UMRH,50.0,28770.0,575.4
40,UPCL,390.0,161060.0,412.97435897435895
40,UPPER,520.0,306220.0,588.8846153846154
40,USLB,26.0,58760.0,2260.0
40,VLBS,-78.0,-131586.0,1687.0
41,ACLBSL,-10.0,-14420.0,1442.0
41,ADBL,1749.0,888272.0,507.87421383647796
41,AHPC,3398.0,1669551.0,491.3334314302531
41,AIL,-50.0,-35921.0,718.42
41,AKJCL,195.0,64950.0,333.0769230769231
41,AKPL,-173.0,-112005.5,647.4306358381502
41,ALBSL,-70.0,-101200.0,1445.7142857142858
41,ALICL,-100.0,-129200.0,1292.0
41,API,-3448.0,-1764843.2999999998,511.8455046403712
41,BBC,30.0,158300.0,5276.666666666667
41,BFC,-2467.0,-1342477.0,544.1738954195379
41,BNT,-45.0,-522605.0,11613.444444444445
41,BOKL,168.0,55616.6,331.05119047619047
41,BPCL,485.0,244494.0,504.11134020618556
41,CBBL,300.0,516103.0,1720.3433333333332
41,CBL,-265.0,-64879.8,244.82943396226418
41,CCBL,207.0,47571.0,229.81159420289856
41,CFCL,-955.0,-569345.0,596.17277486911
41,CGH,-215.0,-335132.0,1558.753488372093
41,CHCL,-97.0,-58808.0,606.2680412371134
41,CHDC,20.0,17028.0,851.4
41,CHL,-30.0,-18095.0,603.1666666666666
41,CIT,165.0,548700.0,3325.4545454545455
41,CZBIL,1730.0,503887.5,291.264450867052
41,DDBL,40.0,50955.0,1273.875
41,DHPL,-15.0,-4932.0,328.8
41,EBL,5000.0,3128394.0,625.6788
41,EDBL,-10.0,-6113.5,611.35
41,EIC,20.0,13857.0,692.85
41,FMDBL,-100.0,-91455.0,914.55
41,FOWAD,427.0,1183050.5,2770.6100702576114
41,GBBL,-1988.0,-1222021.0999999999,614.6987424547283
41,GBIME,-628.0,-231726.0,368.99044585987264
41,GBLBS,-190.0,-197517.0,1039.5631578947368
41,GFCL,-125.0,-107655.0,861.24
41,GHL,-180.0,-65373.0,363.18333333333334
41,GIC,215.0,132225.0,615.0
41,GILB,100.0,219500.0,2195.0
41,GIMES1,24000.0,502900.0,20.954166666666666
41,GLBSL,55.0,75540.0,1373.4545454545455
41,GLH,-905.0,-431466.0,476.75801104972373
41,GLICL,10.0,5750.0,575.0
41,GMFIL,-840.0,-453840.0,540.2857142857143
41,GRDBL,622.0,253266.0,407.18006430868166
41,HDHPC,150.0,46045.20000000001,306.9680000000001
41,HDL,-300.0,-2056520.0,6855.066666666667
41,HGI,-20.0,-14300.0,715.0
41,HIDCL,11982.0,4121494.0999999996,343.97380237022196
41,HPPL,1120.0,545240.0,486.82142857142856
41,ICFC,572.0,509187.3999999999,890.1877622377621
41,IGI,231.0,231110.0,1000.4761904761905
41,ILBS,-38.0,-64600.0,1700.0
41,JBBL,-2505.0,-1451435.6,579.4154091816367
41,JBLB,137.0,616446.7,4499.61094890511
41,JFL,120.0,82397.0,686.6416666666667
41,JLI,-20.0,-11603.0,580.15
41,JOSHI,1470.0,514372.0,349.91292517006804
41,JSLBB,117.0,366336.0,3131.076923076923
41,KBL,4739.0,1225780.9,258.6581346275585
41,KKHC,-200.0,-69800.0,349.0
41,KLBSL,-245.0,-349630.0,1427.061224489796
41,KMCDB,-11.0,-14903.9,1354.8999999999999
41,KPCL,500.0,310308.0,620.616
41,KRBL,-470.0,-217035.0,461.77659574468083
41,KSBBL,910.0,559275.0,614.5879120879121
41,LBBL,-4587.0,-3059658.0,667.0281229561805
41,LBL,63.0,20064.0,318.4761904761905
41,LEC,-40.0,-14638.0,365.95
41,LGIL,950.0,692370.0,728.8105263157895
41,LICN,20.0,41150.0,2057.5
41,LLBS,-30.0,-58410.0,1947.0
41,MBL,255.0,82325.5,322.8450980392157
41,MDB,-180.0,-117840.0,654.6666666666666
41,MEGA,54.0,18029.29999999999,333.8759259259257
41,MEN,40.0,46424.0,1160.6
41,MERO,10.0,14150.0,1415.0
41,MFIL,-626.0,-659278.0,1053.1597444089457
41,MHNL,310.0,142650.0,460.16129032258067
41,MKJC,0.0,-764.0,-inf
41,MKLB,-80.0,-146650.0,1833.125
41,MLBBL,34.0,68000.0,2000.0
41,MLBL,1719.0,1272532.5,740.2748691099476
41,MLBSL,10.0,50000.0,5000.0
41,MMFDB,-133.0,-212145.0,1595.0751879699249
41,MNBBL,-719.0,-521721.0,725.6203059805285
41,MPFL,-10.0,-5300.0,530.0
41,MSLB,-22.0,-42206.0,1918.4545454545455
41,NABBC,30.0,23290.0,776.3333333333334
41,NABIL,589.0,903411.0,1533.804753820034
41,NBB,170.0,55430.0,326.05882352941177
41,NBL,2246.0,1010946.5,450.109750667854
41,NCCB,277.0,80694.0,291.3140794223827
41,NEF,-2100.0,-22786.0,10.85047619047619
41,NFS,-20.0,-15661.0,783.05
41,NGPL,1201.0,913634.3,760.727976686095
41,NHDL,50.0,27300.0,546.0
41,NHPC,120.0,57664.0,480.53333333333336
41,NIBSF2,-100.0,-948.0,9.48
41,NICA,507.0,419112.3,826.6514792899408
41,NICBF,-2900.0,-30885.0,10.65
41,NICL,-31.0,-25403.0,819.4516129032259
41,NICLBSL,-240.0,-288120.0,1200.5
41,NICSF,650.0,6090.5,9.37
41,NIFRA,932.0,335402.30000000005,359.873712446352
41,NIL,631.0,800769.0,1269.0475435816165
41,NLBBL,-5.0,-7209.0,1441.8
41,NLG,392.0,362020.0,923.5204081632653
41,NLIC,-9066.0,-14544762.0,1604.3196558570482
41,NLICL,-239.0,-239415.0,1001.7364016736402
41,NMB,801.0,318637.1,397.7991260923845
41,NMBMF,-74.0,-106740.0,1442.4324324324325
41,NMFBS,-257.0,-870335.0,3386.5175097276265
41,NRIC,-49.0,-65859.09999999998,1344.063265306122
41,NRN,541.0,384527.8,710.7722735674677
41,NSLB,90.0,121270.0,1347.4444444444443
41,NTC,-20.0,-24320.0,1216.0
41,NUBL,-100.0,-152300.0,1523.0
41,OHL,-210.0,-105020.0,500.0952380952381
41,PBD85,90.0,87210.0,969.0
41,PCBL,1103.0,517078.0,468.792384406165
41,PFL,299.0,188286.5,629.7207357859531
41,PIC,-2.0,-2030.0,1015.0
41,PICL,-288.0,-204480.0,710.0
41,PLI,310.0,187290.0,604.1612903225806
41,PMHPL,200.0,63800.0,319.0
41,PPCL,330.0,166770.0,505.3636363636364
41,PRIN,-71.0,-57013.0,803.0
41,PROFL,1635.0,683960.0,418.32415902140673
41,PRVU,3157.0,1151882.5,364.8661704149509
41,PSF,-300.0,-2842.0,9.473333333333333
41,RADHI,420.0,280980.0,669.0
41,RHPL,255.0,96275.0,377.54901960784315
41,RLFL,1580.0,894630.0,566.2215189873418
41,RLI,215.0,110117.5,512.1744186046511
41,RMDC,110.0,158250.0,1438.6363636363637
41,RSDC,-185.0,-160821.0,869.3027027027027
41,RURU,10.0,10240.0,1024.0
41,SABSL,14.0,27880.0,1991.4285714285713
41,SADBL,1062.0,432185.0,406.95386064030134
41,SAHAS,80.0,50316.0,628.95
41,SANIMA,1126.0,436263.4,387.4452930728242
41,SAPDBL,84.0,33096.0,394.0
41,SBI,30.0,10600.0,353.3333333333333
41,SBL,-1698.0,-841787.6,495.75241460541815
41,SCB,135.0,69835.0,517.2962962962963
